bundleId,name,slug,status,bestUrl,appStoreUrl,source,confidence,pageTitle,notes
"uk.co.thefoundry.NukeAssist13.0v2","NukeAssist13.0v2","nukeassist130v2","unreported","https://www.foundry.com/","","reverse-dns","medium","Imagination Engineered | Foundry","candidate thefoundry.co.uk; rel=0.00"
"uk.co.thefoundry.NukeIndie13.0v2","NukeIndie13.0v2","nukeindie130v2","unreported","https://www.foundry.com/","","reverse-dns","medium","Imagination Engineered | Foundry","candidate thefoundry.co.uk; rel=0.00"
"uk.co.thefoundry.NukeStudio13.0v2","NukeStudio13.0v2","nukestudio130v2","unreported","https://www.foundry.com/","","reverse-dns","medium","Imagination Engineered | Foundry","candidate thefoundry.co.uk; rel=0.00"
"uk.co.thefoundry.NukeStudio13.0v2NC","NukeStudio13.0v2 NC","nukestudio130v2-nc","unreported","https://www.foundry.com/","","reverse-dns","medium","Imagination Engineered | Foundry","candidate thefoundry.co.uk; rel=0.00"
"uk.co.thefoundry.NukeX13.0v2NC","NukeX13.0v2 NC","nukex130v2-nc","unreported","https://www.foundry.com/","","reverse-dns","medium","Imagination Engineered | Foundry","candidate thefoundry.co.uk; rel=0.00"
"uk.co.thefoundry.NukeX13.0v2","NukeX13.0v2","nukex130v2","unreported","https://www.foundry.com/","","reverse-dns","medium","Imagination Engineered | Foundry","candidate thefoundry.co.uk; rel=0.00"
"jp.co.pfu.ScanSnap.V10L10","ScanSnap Manager","scansnap-manager","unreported","https://co.com/","","reverse-dns","medium","co.com","candidate co.com; rel=0.00"
"com.adobe.distiller","Distiller","distiller","unreported","https://www.adobe.com/","","reverse-dns","medium","Adobe: Creative, marketing and document management solutions","candidate adobe.com; rel=0.00"
"com.adobe.Acrobat.Uninstaller","Acrobat Uninstaller","acrobat-uninstaller","unreported","https://www.adobe.com/","","reverse-dns","medium","Adobe: Creative, marketing and document management solutions","candidate adobe.com; rel=0.00"
"app.cyan.tinycalx","TinyCal","tinycal","native","https://plumamazing.com/product/tinycal/","","web-search","high","","web: Official Plum Amazing product page"
"com.Cyberdyne.Delay-Start","Delay-Start","delay-start","unreported","https://apps.apple.com/us/app/delay-start/id591620786?mt=12&uo=4","https://apps.apple.com/us/app/delay-start/id591620786?mt=12&uo=4","itunes-appstore","high","","MAS: Delay Start v1.1"
"com.dockstationio.dockstation","DockStation","dockstation","unreported","https://github.com/DockStation/dockstation","","web-search","high","","web: Official GitHub repo"
"org.codeblocks.app","CodeBlocks","codeblocks","unreported","https://www.codeblocks.org/","","reverse-dns","medium","Code::Blocks - Code::Blocks","candidate codeblocks.org; rel=1.00"
"com.cristallight.cdlm","Mac CD/DVD Label Maker","mac-cddvd-label-maker","native","https://apps.apple.com/us/app/cd-dvd-label-maker/id438901806?mt=12&uo=4","https://apps.apple.com/us/app/cd-dvd-label-maker/id438901806?mt=12&uo=4","itunes-appstore","high","","MAS: CD DVD Label Maker v2.6.2"
"com.cristallight.ibar","iBarcoder
","ibarcoder","native","https://www.cristallight.com/","","reverse-dns","medium","Cristallight Software - applications for mac, mac barcode generator, cd/dvd label maker, mac wmf and pdf image converter","candidate cristallight.com; rel=0.00"
"com.flyingmeat.Acorn7","Acorn","acorn","native","https://flyingmeat.com/","","reverse-dns","medium","Flying Meat Software - Great Apps for MacOS","candidate flyingmeat.com; rel=0.00"
"com.emtec.zoc8","ZOC","zoc","native","https://emtec.com/","","reverse-dns","medium","EmTec ZOC: SSH Client and Terminal Emulator","candidate emtec.com; rel=1.00"
"com.ReadCube.Papers-Installer","Papers Installer","papers-installer","unreported","https://www.readcube.com/","","reverse-dns","medium","ReadCube Literature Management Solutions","candidate readcube.com; rel=0.00"
"at.techno-grafik.itaskx4","iTaskX","itaskx","native","https://www.techno-grafik.at/","","reverse-dns","medium","Werbeagentur Techno Grafik - Steyregg / Linz / Österreich","candidate techno-grafik.at; rel=0.00"
"com.catalystwo.Popup-Window-Free","Popup Window Free","popup-window-free","unreported","https://catalystwo.com/","","reverse-dns","medium","Catalystwo","candidate catalystwo.com; rel=0.00"
"com.cu4uc.mounty","Mounty for NTFS","mounty-for-ntfs","native","https://cu4uc.com/","","reverse-dns","medium","Metronome Touch","candidate cu4uc.com; rel=0.00"
"com.ugee.Xencelabs","Xencelabs","xencelabs","unreported","https://www.ugee.com/","","reverse-dns","medium","","candidate ugee.com; rel=0.00"
"com.fullcreative.AnywhereWorks","anywhere","anywhere","native","https://full.io/","","reverse-dns","medium","Home - FULL Creative","candidate fullcreative.com; rel=0.00"
"com.sodaplayer.sodaplayer","Soda Player","soda-player","unreported","https://sodaplayer.com/","","reverse-dns","medium","Redirecting...","candidate sodaplayer.com; rel=1.00"
"net.sourceforge.cornerfix.accurawTrial","AccuRaw EXR Trial","accuraw-exr-trial","native","https://www.mcguffogco.com/accurawmac","","web-search","high","","web: Official McGuffog & Company AccuRaw EXR page"
"net.sourceforge.cornerfix.accurawMonoTrial","AccuRaw Monochrome Trial","accuraw-monochrome-trial","native","https://www.mcguffogco.com/accurawmonochromemac","","web-search","high","","web: Official McGuffog & Company AccuRaw Monochrome page"
"com.alinofsoftware.alinofarchivesdemo","Alinof Archives demo","alinof-archives-demo","native","https://alinofsoftware.com/","","reverse-dns","medium","Welcome","candidate alinofsoftware.com; rel=0.33"
"com.missiveapp.osx","Missive","missive","native","https://missiveapp.com/","","reverse-dns","medium","Missive · Inbox collaboration for teams that run on email","candidate missiveapp.com; rel=1.00"
"com.syniumsoftware.macfamilytree9","MacFamilyTree 9 Demo","macfamilytree-9-demo","native","https://www.syniumsoftware.com/","","reverse-dns","medium","Synium Software - Best Apps for Mac, iPhone and iPad","candidate syniumsoftware.com; rel=0.00"
"org.sveinbjorn.FastDMG","FastDMG","fastdmg","native","https://sveinbjorn.org/","","reverse-dns","medium","| Sveinbjorn Thordarson |","candidate sveinbjorn.org; rel=0.00"
"com.completemagic.combotiffs","CM ComboTIFF","cm-combotiff","native","https://www.completemagic.com/","","reverse-dns","medium","CompleteMagic Apps &#8211; Bringing Productivity to the Mac","candidate completemagic.com; rel=0.00"
"com.dekorra.EazyDraw","EazyDraw","eazydraw","native","https://dekorraproducts.com/","","reverse-dns","medium","DekORRA Mock Rock | Hide pipes, wells, septic, irrigation","candidate dekorra.com; rel=0.00"
"com.mimestream.Mimestream","Mimestream","mimestream","native","https://mimestream.com/","","reverse-dns","medium","Mimestream | A native macOS email client for Gmail","candidate mimestream.com; rel=1.00"
"com.drbuho.Cleaner","BuhoCleaner","buhocleaner","native","https://www.drbuho.com/","","reverse-dns","medium","[Official] Dr.Buho: We design and build simple apps for easing up your digital life.","candidate drbuho.com; rel=0.00"
"com.naarak.ViperFTP","Viper FTP","viper-ftp","native","https://viperftp.com/","","web-search","high","","web: Official Naarak Studio site"
"com.syniumsoftware.screenium3","Screenium 3 Demo","screenium-3-demo","native","http://www.syniumsoftware.com/screenium","https://apps.apple.com/us/app/screenium-3/id921553264?mt=12&uo=4","itunes-seller","high","","MAS: Screenium 3 v3.3.6"
"com.kyocera.printpanel","Kyocera Print Panel","kyocera-print-panel","unreported","https://global.kyocera.com/","","reverse-dns","medium","KYOCERA GROUP GLOBAL SITE","candidate kyocera.com; rel=0.33"
"com.keepa.webextension","Keepa - Price Tracker","keepa-price-tracker","native","https://www.youtube.com/watch?v=42GZ5LNM4CA","https://apps.apple.com/us/app/keepa-price-tracker/id1533805339?mt=12&uo=4","itunes-seller","high","","MAS: Keepa - Price Tracker v4.20"
"com.astro-hq.AstropadMac","Astropad","astropad","native","http://astro-hq.com/","","reverse-dns","medium","","candidate astro-hq.com; rel=0.00"
"com.macosbytes.scoop","Scoop!","scoop","native","https://macosbytes.com/","","reverse-dns","medium","Lock-Pro","candidate macosbytes.com; rel=0.00"
"com.nomicro.PlaySounds","Play Sounds","play-sounds","native","https://nomicro.com/","","reverse-dns","medium","Omicron Software Systems","candidate nomicro.com; rel=0.00"
"com.mcrichter.xmove","Mac-MoVe","mac-move","native","https://www.mcrichter.com/","","reverse-dns","medium","Mark Richter","candidate mcrichter.com; rel=0.00"
"com.macpaw.SupportTool","SupportTool","supporttool","unreported","https://macpaw.com/","","reverse-dns","medium","MacPaw | Making Your Mac Life Simpler","candidate macpaw.com; rel=0.00"
"com.dogecoin.Dogecoin-Qt","Dogecoin-Qt","dogecoin-qt","unreported","https://dogecoin.com/","","reverse-dns","medium","Dogecoin - An open-source peer-to-peer digital currency","candidate dogecoin.com; rel=1.00"
"com.solidus.macsimpleplayerfree","sPlayerFree","splayerfree","native","https://solidus.com/","","reverse-dns","medium","Solidus • Experts in solid board and paper-based circular packaging","candidate solidus.com; rel=0.00"
"com.catalinux.bg3d","Backgammon Reloaded 3D","backgammon-reloaded-3d","unreported","https://apps.apple.com/us/app/backgammon-reloaded-3d/id1218036582","https://apps.apple.com/us/app/backgammon-reloaded-3d/id1218036582","web-search","high","","web: Mac App Store (primary distribution, Catalin Stan)"
"com.iridientdigital.IridientXTransformer","Iridient X-Transformer","iridient-x-transformer","unreported","https://iridientdigital.com/","","reverse-dns","medium","Iridient Digital","candidate iridientdigital.com; rel=0.50"
"com.tenorshare.ReiBoot","ReiBoot","reiboot","unreported","https://www.tenorshare.com/","","reverse-dns","medium","[OFFICIAL]Tenorshare - Focus on Smartphone, Windows and Mac Data Solutions | AI & PDF Innovations","candidate tenorshare.com; rel=0.00"
"com.macromedia.Flash Player Debugger.app","Flash Player Debugger","flash-player-debugger","unreported","https://www.adobe.com/support/flashplayer/debug_downloads.html","","web-search","medium","","web: Adobe official Flash Player debug downloads page (vendor page; product now end-of-life)"
"com.logmein.GoToMeeting","GoToMeeting (18425)","gotomeeting-18425","unreported","https://www.logmein.com/","","reverse-dns","medium","LogMeIn: Remote Access Software &amp; Remote Support Solutions","candidate logmein.com; rel=0.00"
"com.cf.dff","Duplicate File Finder & Remover","duplicate-file-finder-and-remover","unreported","https://www.cleverfiles.com","https://apps.apple.com/us/app/cleverfiles-duplicates-finder/id1152611077?mt=12&uo=4","itunes-seller","high","","MAS: CleverFiles Duplicates Finder v2.0"
"nl.albelli.apc","Albelli Fotoboeken","albelli-fotoboeken","native","https://www.albelli.nl/","","reverse-dns","medium","Albelli.nl | -25% korting op fotoboeken en wanddecoratie vanaf €40","candidate albelli.nl; rel=1.00"
"com.sonos.macController2","Sonos","sonos","unreported","https://www.sonos.com/en-us/home","","reverse-dns","medium","","candidate sonos.com; rel=1.00"
"com.paragon-software.FirewallApp","Firewall","firewall","unreported","https://www.paragon-software.com/","https://apps.apple.com/us/app/firewall-network-monitor/id1477597795?mt=12&uo=4","itunes-seller","high","","MAS: Firewall - Network Monitor v2.2"
"de.sberg.electron.kvben","KVBeN3","kvben3","native","http://sberg.de/","","reverse-dns","medium","","candidate sberg.de; rel=0.00"
"com.fiplab.drivemanager","Drive Clean","drive-clean","unreported","https://fiplab.com/","","reverse-dns","medium","FIPLAB — Mac &amp; iOS Apps","candidate fiplab.com; rel=0.00"
"com.rockysandstudio.Battery-Diag","Battery Monitor","battery-monitor","native","https://rockysandstudio.com/","","reverse-dns","medium","Rocky Sand Studio - Amazing Apps for Mac OS X","candidate rockysandstudio.com; rel=0.00"
"com.pcv-soft.mac.mcsolitaire","McSolitaire","mcsolitaire","unreported","https://pcv-soft.com/","","reverse-dns","medium","Home","candidate pcv-soft.com; rel=0.00"
"com.nomachine.nxdock","NoMachine","nomachine","unreported","https://www.nomachine.com/","","reverse-dns","medium","Free Remote Desktop for Everybody - NoMachine","candidate nomachine.com; rel=1.00"
"com.superpowered.app","Superpowered","superpowered","unreported","https://superpowered.com/","","reverse-dns","medium","Build Low Latency Audio-centric Apps for Mobile, Web, Desktop and Embedded from One API | Superpowered","candidate superpowered.com; rel=1.00"
"com.dashui.mac.KeyboardExercise","Exercise","exercise","native","http://dashui.com/","","reverse-dns","medium","dashui.com","candidate dashui.com; rel=0.00"
"com.better365.autoinput","AutoSwitchInput","autoswitchinput","native","https://www.better365.cn","https://apps.apple.com/us/app/autoswitchinput/id1470350547?mt=12&uo=4","itunes-seller","high","","MAS: AutoSwitchInput v2.3.5"
"com.tdx.tdxiMac","Tdx TdxiMac","tdx-tdximac","unreported","https://www.tdx.com.cn/soft.html","","web-search","high","","web: Official 通达信 (Shenzhen Fortune Trend) download center"
"com.norbyte.iPastelsFreeMAS","iPastels","ipastels","unreported","https://norbyte.com/","","reverse-dns","medium","Norbyte","candidate norbyte.com; rel=0.00"
"com.aunbox.ScreenRec","Aunbox ScreenRec","aunbox-screenrec","unreported","https://www.recmaster.net/","","web-search","medium","","web: Suzhou Aunbox Software's screen recorder (RecMaster); bundleId com.aunbox.ScreenRec maps to the same vendor/product category"
"com.RootRiseTechnologies.XPS-to-PDF-Lite","XPS-to-PDF Lite","xps-to-pdf-lite","unreported","https://apps.apple.com/us/app/xps-to-pdf-lite/id849734925?mt=12","https://apps.apple.com/us/app/xps-to-pdf-lite/id849734925?mt=12","web-search","high","","web: Mac App Store (RootRise Technologies); vendor site rootrisetech.com"
"com.cronlygames.ludo.mac","Ludo-desktop","ludo-desktop","unreported","https://cronlygames.com/","","reverse-dns","medium","CronlyGames &#8211; We do games monthly, weekly, or even daily!","candidate cronlygames.com; rel=0.00"
"com.tencent.snip","Snip","snip","unreported","https://apps.apple.com/us/app/snip/id512505421?mt=12&uo=4","https://apps.apple.com/us/app/snip/id512505421?mt=12&uo=4","itunes-appstore","high","","MAS: Snip v2.0"
"com.yuchens.findmystockLite","findMyStock","findmystock","unreported","http://www.xgpiao.net","https://apps.apple.com/us/app/%E9%80%89%E8%82%A1%E5%A5%BD%E5%B8%AE%E6%89%8Bfree-%E8%82%A1%E7%A5%A8-%E7%9F%AD%E7%BA%BF%E9%80%89%E8%82%A1-%E7%83%AD%E7%82%B9%E6%A8%A1%E5%9E%8B%E9%80%89%E8%82%A1/id789200963?mt=12&uo=4","itunes-seller","high","","MAS: 选股好帮手Free(股票:短线选股,热点模型选股) v1.40"
"com.lantern.wifimasterkey","WiFiMasterKey","wifimasterkey","unreported","http://www.lantern.com/","","reverse-dns","medium","lantern.com","candidate lantern.com; rel=0.00"
"com.tiddlywiki","TiddlyDesktop","tiddlydesktop","unreported","https://tiddlywiki.com/","","reverse-dns","medium","TiddlyWiki v5.4.0 — a non-linear personal web notebook","candidate tiddlywiki.com; rel=0.00"
"com.internxt.drive","Internxt Drive","internxt-drive","unreported","https://internxt.com/","","reverse-dns","medium","Internxt — Best Encrypted cloud storage &amp; more","candidate internxt.com; rel=0.50"
"org.airvpn.eddie.ui","Eddie","eddie","unreported","https://airvpn.org/","","reverse-dns","medium","AirVPN - The air to breathe the real Internet - AirVPN","candidate airvpn.org; rel=0.00"
"com.sap.platin.installer","SAP GUI for Java Installer","sap-gui-for-java-installer","unreported","https://www.sap.com/index.html","","reverse-dns","medium","SAP Software Solutions | Business Applications and Technology","candidate sap.com; rel=0.20"
"com.yuque.app","Yuque App","yuque-app","unreported","https://www.yuque.com/browser_upgrade?origin_url=%2F","","reverse-dns","medium","语雀","candidate yuque.com; rel=0.50"
"com.cutedgesystems.BigSur.OpenVPNEnabler","OpenVPN Enabler","openvpn-enabler","native","https://cutedgesystems.com/","","reverse-dns","medium","Cutedge Systems","candidate cutedgesystems.com; rel=0.00"
"com.pinegrow.pinegrow","Pinegrow","pinegrow","unreported","https://pinegrow.com/","","reverse-dns","medium","Pinegrow Web Editor | Website Builder for Professionals","candidate pinegrow.com; rel=1.00"
"invision.invision-studio","InVision Studio","invision-studio","unreported","https://invision-studio.com/","","reverse-dns","medium","","candidate invision-studio.com; rel=1.00"
"com.synthesiallc.synthesia","Synthesia","synthesia","unreported","https://synthesiagame.com/","","web-search","high","","web: Official site (Synthesia LLC piano trainer)"
"cz.paperbunker.thepillar","The Pillar","the-pillar","native","https://paperbunker.cz","https://apps.apple.com/us/app/the-pillar/id1471313227?uo=4","itunes-seller","high","","MAS: The Pillar v1.1.2"
"com.ilexsoft.HighDesignLT","HighDesign Lt","highdesign-lt","native","https://www.ilexsoft.com/","","reverse-dns","medium","ILEXSOFT HighDesign | CAD, Architecture &amp; Design Software","candidate ilexsoft.com; rel=1.00"
"com.basevelocity.mac.RadarScope","RadarScope","radarscope","unreported","https://apps.apple.com/us/app/radarscope/id288419283","https://apps.apple.com/us/app/radarscope/id288419283","web-search","high","","web: Mac App Store (Base Velocity, LLC primary distribution)"
"com.coriolis-systems.iDefrag","iDefrag","idefrag","unreported","https://coriolis-systems.com/","","reverse-dns","medium","Coriolis Systems","candidate coriolis-systems.com; rel=0.00"
"com.taskade","Taskade","taskade","native","https://www.taskade.com/","","reverse-dns","medium","","candidate taskade.com; rel=1.00"
"com.wdc.discovery.mycloud","WD Discovery","wd-discovery","unreported","https://www.westerndigital.com/","","reverse-dns","medium","High-Capacity HDDs for PCs, NAS, Gaming, Data Centers, and AI Data Cycles | WD","candidate wdc.com; rel=0.00"
"com.ilexsoft.HighDesign","HighDesign R6","highdesign-r6","native","https://www.ilexsoft.com/highdesign/index.html","https://apps.apple.com/us/app/highdesign/id939501385?mt=12&uo=4","itunes-seller","high","","MAS: HighDesign v2026.1.0"
"3cxphone14","3CX client","3cx-client","unreported","https://www.3cx.com/","","web-search","high","","web: Official 3CX site (vendor of 3CXPhone/3CX client)"
"com.fleetsmith.agent.ui","Fleetsmith","fleetsmith","unreported","https://business.apple.com/","","reverse-dns","medium","Better Business Management Ahead - Apple Business","candidate fleetsmith.com; rel=1.00"
"com.chaoshidai.macDHF","DHF3.0","dhf30","unreported","https://www.360dhf.cn/","","web-search","high","","web: Official site of 大黄蜂云课堂 / Shenzhen Chaoshidai (DHFPlayer)"
"net.wz2100.Warzone2100","Warzone 2100","warzone-2100","native","https://wz2100.net/","","reverse-dns","medium","Warzone 2100: A Free And Open Source Real-Time Strategy Game","candidate wz2100.net; rel=1.00"
"com.toggl.toggldesktop.TogglDesktop","Toggl Track","toggl-track","unreported","https://toggl.com/","","reverse-dns","medium","Toggl Track: Time Tracking Software for Any Workflow","candidate toggl.com; rel=1.00"
"com.peterborgapps.Smultron12","Smultron","smultron","native","https://www.peterborgapps.com/","","reverse-dns","medium","Peter Borg Apps","candidate peterborgapps.com; rel=0.00"
"com.github.qv2ray","Qv2ray","qv2ray","native","https://github.com/Qv2ray/Qv2ray","","web-search","high","","web: Official GitHub repository"
"com.psequel.PSequel","PSequel","psequel","unreported","https://psequel.com/","","reverse-dns","medium","PSequel, a PostgreSQL GUI Tool for macOS","candidate psequel.com; rel=1.00"
"com.getlantern.lantern","Lantern","lantern","unreported","https://lantern.io/","","reverse-dns","medium","Lantern | Unlock the full internet","candidate getlantern.com; rel=1.00"
"io.coressh.tunnel","Core Tunnel","core-tunnel","native","https://codinn.com/tunnel","https://apps.apple.com/us/app/core-tunnel/id1354318707?mt=12&uo=4","itunes-seller","high","","MAS: Core Tunnel v4.0.2"
"org.eclipse.oomph.setup.installer.product.with-jre.restricted","Eclipse-inst","eclipse-inst","unreported","https://www.eclipse.org/","","reverse-dns","medium","Eclipse Foundation | Powering Open Innovation","retry candidate eclipse.org"
"com.azureus.vuze","Vuze","vuze","unreported","http://www.vuze.com/","","reverse-dns","medium","Vuze Bittorrent Client - The Most Powerful Bittorrent Software on Earth","candidate azureus.com; rel=1.00"
"com.daniele.iresize4","iResize4","iresize4","native","http://daniele.com/","","reverse-dns","medium","Dove trovare Daniele Tommei ?","candidate daniele.com; rel=0.00"
"com.stonesoft.VPNClient","Stonesoft VPN Client","stonesoft-vpn-client","unreported","https://www.forcepoint.com/","","web-search","high","","web: Forcepoint (owns Stonesoft NGFW VPN Client); official support docs at support.forcepoint.com"
"com.kryolokovlin.Noizio","Noizio","noizio","native","https://noizioapp.com/","","web-search","high","","web: Official site (ambient sound app)"
"net.langui.snailsvn","SnailSVN","snailsvn","native","https://langui.net/","","reverse-dns","medium","Langui.net","candidate langui.net; rel=0.00"
"com.DAZ.DazCentral","DazCentral","dazcentral","unreported","https://www.daz3d.com/install-manager-info","","web-search","high","","web: Official Daz 3D site (DazCentral content manager)"
"com.DAZ.DAZStudio","DAZStudio","dazstudio","unreported","https://www.daz3d.com/get_studio","","web-search","high","","web: Official Daz 3D download page for Daz Studio"
"com.googlecode.mactlmgr.tlu","TeX Live Utility","tex-live-utility","native","https://github.com/amaxwell/tlutility","","web-search","high","","web: Official GitHub repo (amaxwell/tlutility); bundleId com.googlecode.mactlmgr matches former Google Code home"
"com.objectiveSee.OverSight-Installer","OverSight_Installer","oversightinstaller","unreported","https://objectivesee.com/","","reverse-dns","medium","","candidate objectivesee.com; rel=0.00"
"cn.airportal","AirPortal","airportal","native","https://www.airportal.cn/","","reverse-dns","medium","AirPortal 空投快传","candidate airportal.cn; rel=1.00"
"net.glencode.Particulars","Particulars","particulars","native","https://particulars.app","https://apps.apple.com/us/app/particulars/id885120167?mt=12&uo=4","itunes-seller","high","","MAS: Particulars v68"
"com.freeyourmusic.app","FreeYourMusic","freeyourmusic","native","https://freeyourmusic.com/","","reverse-dns","medium","Free Your Music: Ultra Simple Transfer of Playlists","candidate freeyourmusic.com; rel=1.00"
"com.yourcompany.WifiMouseServer","WifiMouseServer","wifimouseserver","unreported","http://wifimouse.necta.us/","","web-search","high","","web: Official WiFi Mouse site (necta) hosting Mouse Server download"
"com.zenimaxonline.eso","eso","eso","unreported","https://www.zenimaxonline.com/","","reverse-dns","medium","Home - ZeniMax Online Studios","candidate zenimaxonline.com; rel=0.00"
"com.solidstatenetworks.host","ZeniMax Online Studios Launcher","zenimax-online-studios-launcher","unreported","https://solidstatenetworks.com/","","reverse-dns","medium","Solid State Networks &#8211; Continuous Delivery Beyond the Edge. Securely extend and automate your software deployment ","candidate solidstatenetworks.com; rel=0.00"
"name.tuley.jay.cdto","cd to","cd-to","unreported","https://tuley.com/","","reverse-dns","medium","tuley.com","candidate tuley.com; rel=0.00"
"com.alinofsoftware.alinoftimer","AS Timer","as-timer","native","https://alinofsoftware.com/","","reverse-dns","medium","Welcome","candidate alinofsoftware.com; rel=0.00"
"com.sonarworks.soundid.reference.systemwide","SoundID Reference","soundid-reference","unreported","https://www.sonarworks.com/","","reverse-dns","medium","","candidate sonarworks.com; rel=0.00"
"com.harrisonconsoles.Mixbus32C-7","Mixbus32C-7","mixbus32c-7","unreported","https://www.harrisonaudio.com/","","reverse-dns","medium","Harrison Audio","candidate harrisonconsoles.com; rel=0.00"
"com.audient.id","iD","id","native","https://audient.com/","","reverse-dns","medium","","candidate audient.com; rel=0.00"
"com.Gobbler.Gobbler2","Gobbler2","gobbler2","unreported","https://gobbler.com/","","reverse-dns","medium","","candidate gobbler.com; rel=0.00"
"com.rockysandstudio.DeskApp-for-Gmail","Mail for Gmail","mail-for-gmail","unreported","https://rockysandstudio.com/","","reverse-dns","medium","Rocky Sand Studio - Amazing Apps for Mac OS X","candidate rockysandstudio.com; rel=0.33"
"com.amixcapital.AirconsoleOSX","AirconsoleOSX","airconsoleosx","unreported","https://www.get-console.com/airconsole/","","web-search","high","","web: Official Get Console / Airconsole site (AirconsoleOSX virtual serial port app)"
"com.trendmicro.tmsm.MainUI","TrendMicroSecurity","trendmicrosecurity","unreported","https://www.trendmicro.com/en_us/business.html","","reverse-dns","medium","Trend Micro (US) | Global Enterprise AI Cybersecurity Platform","candidate trendmicro.com; rel=0.00"
"org.mellow.mellow","Mellow","mellow","unreported","https://mellow.com/","","reverse-dns","medium","","candidate mellow.com; rel=1.00"
"com.iqiyi.player","Iqiyi Player","iqiyi-player","unreported","https://www.iqiyi.com/","","reverse-dns","medium","爱奇艺 iQIYI-热门独播剧集在线观看","candidate iqiyi.com; rel=0.50"
"com.clipmenu.ClipMenu","ClipMenu","clipmenu","unreported","https://www.clipmenu.com/","","web-search","high","","web: Official site (naotaka's clipboard manager); matches bundleId"
"nl.softwhere.billable","Billable","billable","unreported","https://getbillable.com","https://apps.apple.com/us/app/billable-time-tracker/id1549238888?mt=12&uo=4","itunes-seller","high","","MAS: Billable - Time Tracker v1.3.2"
"sddda.Plex","Plex","plex","unreported","https://plex.rockwellautomation.com/en-us.html","","reverse-dns","medium","Plex Smart Manufacturing Platform | Rockwell Automation | Plex | US","candidate plex.com; rel=1.00"
"com.alix-sarl.TripMode","TripMode","tripmode","native","https://tripmode.ch/","","reverse-dns","medium","TripMode - Save data, browse faster","candidate alix-sarl.com; rel=1.00"
"com.hipsterwhale.crossycastle.macos","Crossy Road Castle","crossy-road-castle","unreported","http://crossyroadcastle.com","https://apps.apple.com/us/app/crossy-road-castle/id1489275350?mt=12&uo=4","itunes-seller","high","","MAS: Crossy Road Castle v12.1"
"com.zhan.mokao","Zhan Mokao","zhan-mokao","unreported","https://www.zhan.com/","","reverse-dns","medium","小站教育-专注托福培训_雅思培训_SAT GRE出国留学考试培训14年 - 小站教育","candidate zhan.com; rel=0.50"
"com.visualdatatools.datagraph","DataGraph","datagraph","native","https://visualdatatools.com/","","reverse-dns","medium","Visual Data Tools | Software for macOS","candidate visualdatatools.com; rel=0.00"
"TrojanX","TrojanX","trojanx","unreported","https://github.com/JimLee1996/TrojanX","","web-search","high","","web: Primary official GitHub repo (Trojan client for macOS, ported from ShadowsocksX-NG)"
"org.eclipse.jdt.internal.jarinjarloader","TouchPortal","touchportal","unreported","https://www.eclipse.org/","","reverse-dns","medium","Eclipse Foundation | Powering Open Innovation","retry candidate eclipse.org"
"com.tuyenmai.openkey","OpenKey","openkey","native","https://www.tuyenmai.com/","","reverse-dns","medium","Tuyến Mai Bất Động Sản &#8211; Website chính thức","candidate tuyenmai.com; rel=0.00"
"com.corel.coreldrawsuite.2021.fontmanager","Corel Font Manager 2021","corel-font-manager-2021","unreported","https://www.corel.com/en/","","reverse-dns","medium","Corel","candidate corel.com; rel=0.25"
"com.corel.coreldrawsuite.2021.photopaint","Corel PHOTO-PAINT 2021","corel-photo-paint-2021","unreported","https://www.corel.com/en/","","reverse-dns","medium","Corel","candidate corel.com; rel=0.25"
"com.intel.PowerGadget","Intel Power Gadget","intel-power-gadget","unreported","https://www.intel.com/content/www/us/en/homepage.html","","reverse-dns","medium","Intel Inside - Built for AI","candidate intel.com; rel=0.33"
"tracesOf.Uebersicht","TracesOf Uebersicht","tracesof-uebersicht","native","https://tracesof.net/uebersicht/","","web-search","high","","web: Official site; matches bundleId tracesOf.Uebersicht (source at github.com/felixhageloh/uebersicht)"
"com.jbapps.MangoMacos","LensOCR","lensocr","native","https://www.jbapps.com/","","reverse-dns","medium","","candidate jbapps.com; rel=0.00"
"net.sourceforge","Avogadro","avogadro","unreported","https://avogadro.cc/","","web-search","high","","web: Official project site (molecular editor); also SourceForge/GitHub"
"myssh","FinalShell","finalshell","unreported","https://www.hostbuf.com/","","web-search","high","","web: Official site (hostbuf, FinalShell SSH client)"
"io.ptkdev.socialmanagertools","Social Manager Tools","social-manager-tools","unreported","https://ptkdev.io/","","reverse-dns","medium","Patryk Developer - Blog","candidate ptkdev.io; rel=0.00"
"com.sonarworks.True-Fi","True-Fi","true-fi","unreported","https://www.sonarworks.com/","","reverse-dns","medium","","candidate sonarworks.com; rel=0.00"
"com.choma-q.vista3","Vista","vista","unreported","https://www.vistabychromaq.com/","","web-search","high","","web: Official site; bundleId choma-q.vista3 = Vista 3 by Chroma-Q lighting control (confirmed macOS download)"
"cn.futu.Niuniu","FutuNiuniu","futuniuniu","unreported","http://futu.com/","","reverse-dns","medium","FUTU.com","candidate futu.com; rel=0.00"
"com.electron.foundryvtt","FoundryVTT","foundryvtt","unreported","https://foundryvtt.com/","","web-search","high","","web: Official Foundry Virtual Tabletop site"
"com.Gerrit.sixtyforce","sixtyforce","sixtyforce","unreported","https://gerrit.com/","","reverse-dns","medium","","candidate gerrit.com; rel=0.00"
